mlb_playerID,kbo_playerID,npb_playerID,birthYear,birthMonth,birthDay,nameFirst,nameLast,mlb_birthCountry,mlb_weight,mlb_height,mlb_bats,mlb_throws,mlb_nameFirst,mlb_nameLast,npb_birthCountry,npb_weight,npb_height,npb_bats,npb_throws,npb_nameFirst,npb_nameLast,kbo_birthCountry,kbo_weight,kbo_height,kbo_bats,kbo_throws,kbo_nameFirst,kbo_nameLast
martido02,,104487,1965,8,4,Domingo,Martinez,D.R.,215,74,R,R,Domingo,Martinez,Dominican Republic,216,74,R,R,Domingo,Martinez,,,,,,,
martige01,,102850,1947,1,12,Gene,Martin,USA,190,72,L,R,Gene,Martin,United States,190,72,L,R,Gene,Martin,,,,,,,
martija03,53955,,1995,9,5,Jason,Martin,USA,185,69,L,R,Jason,Martin,,,,,,,,United States,183,69,L,R,Jason,Martin
martijd01,64430,,1983,1,2,J. D.,Martin,USA,220,76,R,R,J. D.,Martin,,,,,,,,United States,223,76,R,R,J. D.,Martin
martiky01,,106709,1991,1,18,Kyle,Martin,USA,230,79,R,R,Kyle,Martin,United States,229,79,R,R,Kyle,Martin,,,,,,,
martile01,,106816,1988,3,6,Leonys,Martin,Cuba,200,74,L,R,Leonys,Martin,Cuba,201,74,L,R,Leonys,Martin,,,,,,,
martilu01,,105301,1980,1,20,Luis,Martinez,D.R.,200,78,L,L,Luis,Martinez,Dominican Republic,201,78,L,L,Luis,Martinez,,,,,,,
martima02,71419,,1970,10,3,Manny,Martinez,D.R.,169,74,R,R,Manny,Martinez,,,,,,,,D.R,194,73,R,R,Manny,Martinez
martini01,,106629,1990,8,5,Nick,Martinez,USA,200,73,L,R,Nick,Martinez,United States,198,73,L,R,Nick,Martinez,,,,,,,
martini02,52904,,1990,6,27,Nick,Martini,USA,205,71,L,L,Nick,Martini,,,,,,,,United States,205,72,L,L,Nick,Martini
mastnto01,,105669,1981,2,4,Tom,Mastny,Indonesia,220,78,R,R,Tom,Mastny,Indonesia,220,78,R,R,Tom,Mastny,,,,,,,
mateoma01,,106377,1984,4,18,Marcos,Mateo,D.R.,220,73,R,R,Marcos,Mateo,Dominican Republic,220,73,R,R,Marcos,Mateo,,,,,,,
mateoru01,75156,,1978,2,10,Ruben,Mateo,D.R.,170,72,R,R,Ruben,Mateo,,,,,,,,D.R,209,72,R,R,Ruben,Mateo
mathido01,61444,106017,1983,6,7,Doug,Mathis,USA,230,75,R,R,Doug,Mathis,United States,220,74,R,R,Doug,Mathis,United States,218,75,R,R,Doug,Mathis
mathisc01,,105972,1984,2,27,Scott,Mathieson,CAN,230,75,R,R,Scott,Mathieson,Canada,229,75,R,R,Scott,Mathieson,,,,,,,
matsuda01,,104767,1980,9,13,Daisuke,Matsuzaka,Japan,205,72,R,R,Daisuke,Matsuzaka,Japan,203,72,R,R,Daisuke,Matsuzaka,,,,,,,
matsuhi01,,104243,1974,6,12,Hideki,Matsui,Japan,210,74,L,R,Hideki,Matsui,Japan,209,74,L,R,Hideki,Matsui,,,,,,,
matsuka01,,104389,1975,10,23,Kazuo,Matsui,Japan,187,70,B,R,Kazuo,Matsui,Japan,187,70,B,R,Kazuo,Matsui,,,,,,,
matsuyu01,,106190,1995,10,30,Yuki,Matsui,Japan,165,68,L,L,Yuki,Matsui,Japan,163,69,L,L,Yuki,Matsui,,,,,,,
maxweju01,66523,,1983,11,6,Justin,Maxwell,USA,225,76,R,R,Justin,Maxwell,,,,,,,,United States,225,76,R,R,Justin,Maxwell
mayayu01,64219,,1981,8,28,Yunesky,Maya,Cuba,215,72,R,R,Yunesky,Maya,,,,,,,,Cuba,203,72,R,R,Yunesky,Maya
mayca01,,103060,1948,5,17,Carlos,May,USA,200,71,L,R,Carlos,May,United States,201,71,L,R,Carlos,May,,,,,,,
mayda02,,104623,1972,6,13,Darrell,May,USA,190,74,L,L,Darrell,May,United States,170,74,L,L,Darrell,May,,,,,,,
mayde01,,104880,1968,7,14,Derrick,May,USA,210,76,L,R,Derrick,May,United States,209,76,L,R,Derrick,May,,,,,,,
mcbrory01,55844,107085,1992,4,9,Ryan,Mcbroom,USA,220,75,R,L,Ryan,McBroom,United States,218,75,R,L,Ryan,McBroom,United States,218,75,R,L,Ryan,McBroom
mccarjo04,,107135,1994,2,23,Joe,Mccarthy,USA,220,75,L,L,Joe,McCarthy,United States,220,75,L,L,Joe,McCarthy,,,,,,,
mccarki01,53833,,1995,10,12,Kirk,Mccarty,USA,185,68,L,L,Kirk,McCarty,,,,,,,,United States,183,68,L,L,Kirk,McCarty
mcclasc01,,104898,1972,5,19,Scott,Mcclain,USA,209,75,R,R,Scott,McClain,United States,220,76,R,R,Scott,McClain,,,,,,,
mcfadle01,,102710,1944,4,26,Leon,Mcfadden,USA,195,74,R,R,Leon,McFadden,United States,194,74,R,R,Leon,McFadden,,,,,,,
mcgehca01,,106046,1982,10,12,Casey,Mcgehee,USA,220,73,R,R,Casey,McGehee,United States,220,73,R,R,Casey,McGehee,,,,,,,
mcgousc01,,106744,1989,10,31,Scott,Mcgough,USA,190,71,R,R,Scott,McGough,United States,190,71,R,R,Scott,McGough,,,,,,,
mcguide02,69413,,1989,6,23,Deck,Mcguire,USA,220,78,R,R,Deck,McGuire,,,,,,,,United States,220,78,R,R,Deck,McGuire
mcguimi01,,102783,1941,1,18,Mickey,Mcguire,USA,170,70,R,R,Mickey,McGuire,United States,170,70,R,R,Mickey,McGuire,,,,,,,
mcintti01,,104326,1965,3,21,Tim,Mcintosh,USA,195,71,R,R,Tim,McIntosh,United States,194,71,R,R,Tim,McIntosh,,,,,,,
mcleama01,78574,,1974,10,26,Marty,Mcleary,USA,220,77,R,R,Marty,McLeary,,,,,,,,United States,225,75,R,R,Marty,McLeary
mcmanji01,,101929,1935,7,20,Jim,Mcmanus,USA,215,76,L,L,Jim,McManus,United States,216,76,L,L,Jim,McManus,,,,,,,
mcnulbi01,,102911,1946,8,29,Bill,Mcnulty,USA,205,76,R,R,Bill,McNulty,United States,205,76,R,R,Bill,McNulty,,,,,,,
medinad01,53645,,1996,12,18,Adonis,Medina,D.R.,187,73,R,R,Adonis,Medina,,,,,,,,D.R,185,73,R,R,Adonis,Medina
medinlu01,,104177,1963,3,26,Luis,Medina,USA,200,76,R,L,Luis,Medina,United States,201,76,R,L,Luis,Medina,,,,,,,
meekev01,65630,,1983,5,12,Evan,Meek,USA,215,72,R,R,Evan,Meek,,,,,,,,United States,227,73,R,R,Evan,Meek
mejiahu01,,93295157,1997,3,3,Humberto,Mejia,Panama,244,76,R,R,Humberto,Mejia,0,229,76,R,R,Humberto,Mejia,,,,,,,
mejiaro01,,102267,1925,8,9,Roman,Mejias,Cuba,175,72,R,R,Roman,Mejias,Cuba,174,72,R,R,Roman,Mejias,,,,,,,
mejiaro02,73747,,1972,4,14,Roberto,Mejia,D.R.,160,71,R,R,Roberto,Mejia,,,,,,,,D.R,201,71,R,R,Roberto,Mejia
menchke01,,105655,1978,1,7,Kevin,Mench,USA,215,72,R,R,Kevin,Mench,United States,220,72,R,R,Kevin,Mench,,,,,,,
mendero01,,106577,1990,7,25,Roman,Mendez,D.R.,245,75,R,R,Roman,Mendez,Dominican Republic,236,75,R,R,Roman,Mendez,,,,,,,
mendolu01,,106183,1983,10,31,Luis,Mendoza,Mexico,245,75,R,R,Luis,Mendoza,Mexico,245,75,R,R,Luis,Mendoza,,,,,,,
menesjo01,,106775,1992,5,6,Joey,Meneses,Mexico,215,75,R,R,Joey,Meneses,Mexico,220,75,R,R,Joey,Meneses,,,,,,,
menezco01,,107165,1995,5,29,Conner,Menez,USA,207,74,L,L,Conner,Menez,United States,205,74,L,L,Conner,Menez,,,,,,,
mengdda01,51619,,1993,2,19,Daniel,Mengden,USA,215,73,R,R,Daniel,Mengden,,,,,,,,United States,205,73,R,R,Daniel,Mengden
mercahe01,,105185,1974,4,29,Hector,Mercado,P.R.,205,75,L,L,Hector,Mercado,Puerto Rico,205,75,L,L,Hector,Mercado,,,,,,,
merceor01,,104771,1966,11,2,Orlando,Merced,P.R.,180,72,B,R,Orlando,Merced,Puerto Rico,181,72,B,R,Orlando,Merced,,,,,,,
merlolo01,,104785,1971,4,6,Lou,Merloni,USA,188,70,R,R,Lou,Merloni,United States,187,70,R,R,Lou,Merloni,,,,,,,
messera01,,105747,1981,8,13,Randy,Messenger,USA,260,78,R,R,Randy,Messenger,United States,240,78,R,R,Randy,Messenger,,,,,,,
meulehe01,70831,104263,1967,6,23,Hensley,Meulens,Curacao,200,76,R,R,Hensley,Meulens,Curacao,201,76,R,R,Hensley,Meulens,Netherlands,212,76,R,R,Hensley,Meulens
meyerjo01,,103939,1962,5,10,Joey,Meyer,USA,260,75,R,R,Joey,Meyer,United States,260,75,R,R,Joey,Meyer,,,,,,,
miadiba01,,105280,1976,2,3,Bart,Miadich,USA,205,76,R,R,Bart,Miadich,United States,205,76,R,R,Bart,Miadich,,,,,,,
micelda01,,105261,1970,9,9,Dan,Miceli,USA,185,73,R,R,Dan,Miceli,United States,185,73,R,R,Dan,Miceli,,,,,,,
mickegl01,,101686,1930,7,26,Glenn,Mickens,USA,175,72,R,R,Glenn,Mickens,United States,174,72,R,R,Glenn,Mickens,,,,,,,
mickoka01,,105956,1984,5,10,Kam,Mickolio,USA,255,81,R,R,Kam,Mickolio,United States,254,81,R,R,Kam,Mickolio,,,,,,,
mikolmi01,,106292,1988,8,23,Miles,Mikolas,USA,230,76,R,R,Miles,Mikolas,United States,220,77,R,R,Miles,Mikolas,,,,,,,
milacbo01,,104483,1964,7,28,Bob,Milacki,USA,220,76,R,R,Bob,Milacki,United States,220,76,R,R,Bob,Milacki,,,,,,,
millafe01,,103055,1943,8,21,Felix,Millan,P.R.,172,71,R,R,Felix,Millan,Puerto Rico,172,71,R,R,Felix,Millan,,,,,,,
millejo04,,102547,1944,3,14,John,Miller,USA,195,71,R,R,John,Miller,United States,194,71,R,R,John,Miller,,,,,,,
milleju01,,105369,1977,8,27,Justin,Miller,USA,215,74,R,R,Justin,Miller,United States,216,74,R,R,Justin,Miller,,,,,,,
milleku01,,104700,1972,8,24,Kurt,Miller,USA,205,77,R,R,Kurt,Miller,United States,205,77,R,R,Kurt,Miller,,,,,,,
millela02,,105943,1985,4,5,Lastings,Milledge,USA,210,71,R,R,Lastings,Milledge,United States,205,72,R,R,Lastings,Milledge,,,,,,,
millsbr02,,106143,1985,3,5,Brad,Mills,USA,190,72,R,L,Brad,Mills,United States,185,72,R,L,Brad,Mills,,,,,,,
mimbsmi01,,104601,1969,2,13,Mike,Mimbs,USA,182,74,L,L,Mike,Mimbs,United States,190,74,L,L,Mike,Mimbs,,,,,,,
minchna01,,104610,1969,8,31,Nate,Minchey,USA,225,80,R,R,Nate,Minchey,United States,225,80,R,R,Nate,Minchey,,,,,,,
miranar01,51257,106711,1989,1,10,Ariel,Miranda,Cuba,190,74,L,L,Ariel,Miranda,Cuba,190,74,L,L,Ariel,Miranda,Cuba,190,74,L,L,Ariel,Miranda
miranju01,,106153,1983,4,25,Juan,Miranda,Cuba,220,72,L,L,Juan,Miranda,Cuba,220,72,L,L,Juan,Miranda,,,,,,,
mischpa01,,106404,1981,8,18,Pat,Misch,USA,195,74,R,L,Pat,Misch,United States,196,74,R,L,Pat,Misch,,,,,,,
mitchbo02,,102943,1943,10,22,Bobby,Mitchell,USA,185,75,R,R,Bobby,Mitchell,United States,185,75,R,R,Bobby,Mitchell,,,,,,,
mitchke01,,104317,1962,1,13,Kevin,Mitchell,USA,186,70,R,R,Kevin,Mitchell,United States,185,70,R,R,Kevin,Mitchell,,,,,,,
mitchke02,70644,,1969,8,6,Keith,Mitchell,USA,180,70,R,R,Keith,Mitchell,,,,,,,,United States,181,70,R,R,Keith,Mitchell
molledu01,,106012,1984,8,21,Dustin,Molleken,CAN,260,76,L,R,Dustin,Molleken,Canada,229,77,L,R,Dustin,Molleken,,,,,,,
moneljo01,67024,,1986,3,27,Johnny,Monell,USA,210,73,L,R,Johnny,Monell,,,,,,,,United States,209,73,L,R,Johnny,Monell
moneydo01,,103453,1947,6,7,Don,Money,USA,170,73,R,R,Don,Money,United States,170,73,R,R,Don,Money,,,,,,,
monteel01,,53955150,1998,8,17,Elehuris,Montero,D.R.,235,75,R,R,Elehuris,Montero,0,234,75,R,R,Elehuris,Montero,,,,,,,
monteri01,,104318,1963,3,22,Rich,Monteleone,USA,205,74,R,R,Rich,Monteleone,United States,205,74,R,R,Rich,Monteleone,,,,,,,
montgmi01,51439,,1989,7,1,Mike,Montgomery,USA,219,76,L,L,Mike,Montgomery,,,,,,,,United States,218,77,L,L,Mike,Montgomery
moorema02,,106875,1989,6,18,Matt,Moore,USA,210,75,L,L,Matt,Moore,United States,209,75,L,L,Matt,Moore,,,,,,,
mooretr01,,104993,1972,10,2,Trey,Moore,USA,200,73,L,L,Trey,Moore,United States,201,73,L,L,Trey,Moore,,,,,,,
morelbr01,,106365,1987,4,21,Brent,Morel,USA,230,74,R,R,Brent,Morel,United States,220,73,R,R,Brent,Morel,,,,,,,
morelra01,,105188,1974,8,15,Ramon,Morel,D.R.,175,74,R,R,Ramon,Morel,Dominican Republic,174,74,R,R,Ramon,Morel,,,,,,,
morendi01,,106657,1987,7,21,Diego,Moreno,Venezuela,235,73,R,R,Diego,Moreno,Puerto Rico,179,73,R,R,Diego,Moreno,,,,,,,
morgany01,65733,106044,1980,7,2,Nyjer,Morgan,USA,180,70,L,L,Nyjer,Morgan,United States,185,72,L,L,Nyjer,Morgan,United States,176,71,L,L,Nyjer,Morgan
morilju01,,105758,1983,11,5,Juan,Morillo,D.R.,190,73,R,R,Juan,Morillo,Dominican Republic,216,75,R,R,Juan,Morillo,,,,,,,
morimsh01,52808,,1992,11,20,Shawn,Morimando,USA,206,72,L,L,Shawn,Morimando,,,,,,,,United States,205,72,L,L,Shawn,Morimando
mortobu01,,102536,1931,12,13,Bubba,Morton,USA,175,70,R,R,Bubba,Morton,United States,174,70,R,R,Bubba,Morton,,,,,,,
moscogu01,,106195,1983,11,14,Guillermo,Moscoso,Venezuela,200,73,R,R,Guillermo,Moscoso,Venezuela,201,73,R,R,Guillermo,Moscoso,,,,,,,
mosebll01,,104100,1959,11,5,Lloyd,Moseby,USA,200,75,L,R,Lloyd,Moseby,United States,201,75,L,R,Lloyd,Moseby,,,,,,,
motleda01,,104104,1960,1,21,Darryl,Motley,USA,196,69,R,R,Darryl,Motley,United States,196,69,R,R,Darryl,Motley,,,,,,,
motteta01,50300,,1989,9,18,Taylor,Motter,USA,195,73,R,R,Taylor,Motter,,,,,,,,United States,194,73,R,R,Taylor,Motter
mouncto01,,105192,1975,2,8,Tony,Mounce,USA,170,74,L,L,Tony,Mounce,United States,170,74,L,L,Tony,Mounce,,,,,,,
moutoly01,,104606,1969,5,13,Lyle,Mouton,USA,240,76,R,R,Lyle,Mouton,United States,240,76,R,R,Lyle,Mouton,,,,,,,
moyast01,,106654,1991,8,9,Steven,Moya,P.R.,260,79,L,R,Steven,Moya,Puerto Rico,258,79,B,R,Steven,Moya,,,,,,,
mulleky01,,13915150,1997,10,7,Kyle,Muller,USA,250,79,R,L,Kyle,Muller,0,260,79,R,L,Kyle,Muller,,,,,,,
mullesc01,,105190,1975,1,17,Scott,Mullen,USA,190,74,R,L,Scott,Mullen,United States,190,74,R,L,Scott,Mullen,,,,,,,
murakma01,,102089,1944,5,6,Masanori,Murakami,Japan,180,72,L,L,Masanori,Murakami,Japan,181,72,L,L,Masanori,Murakami,,,,,,,
muratto01,,106512,1985,5,20,Toru,Murata,Japan,175,72,L,R,Toru,Murata,Japan,183,72,L,R,Toru,Murata,,,,,,,
murphbi02,,105746,1981,5,9,Bill,Murphy,USA,195,71,L,L,Bill,Murphy,United States,190,71,L,L,Bill,Murphy,,,,,,,
murphdw01,,103929,1955,3,18,Dwayne,Murphy,USA,185,73,L,R,Dwayne,Murphy,United States,185,73,L,R,Dwayne,Murphy,,,,,,,
murtoma01,,105748,1981,10,3,Matt,Murton,USA,220,73,R,R,Matt,Murton,United States,218,73,R,R,Matt,Murton,,,,,,,
muserto01,,103112,1947,8,1,Tony,Muser,USA,180,74,L,L,Tony,Muser,United States,181,74,L,L,Tony,Muser,,,,,,,
myersro01,,105176,1969,6,26,Rodney,Myers,USA,200,73,R,R,Rodney,Myers,United States,201,73,R,R,Rodney,Myers,,,,,,,
myettaa01,,105286,1977,9,26,Aaron,Myette,CAN,195,76,R,R,Aaron,Myette,Canada,194,76,R,R,Aaron,Myette,,,,,,,
myrowbr01,76512,,1976,9,4,Brian,Myrow,USA,215,71,L,R,Brian,Myrow,,,,,,,,United States,198,70,L,R,Brian,Myrow
naileja01,54640,,1993,2,8,James,Naile,USA,185,76,R,R,James,Naile,,,,,,,,United States,183,76,R,R,James,Naile
nakammi01,,105282,1976,9,6,Micheal,Nakamura,Japan,170,70,R,R,Micheal,Nakamura,Japan,170,70,R,R,Micheal,Nakamura,,,,,,,
nakamno01,,104163,1973,7,24,Norihiro,Nakamura,Japan,205,70,R,R,Norihiro,Nakamura,Japan,205,71,R,R,Norihiro,Nakamura,,,,,,,
narvech01,,106197,1981,12,20,Chris,Narveson,USA,205,75,L,L,Chris,Narveson,United States,205,75,L,L,Chris,Narveson,,,,,,,
navaref01,,106694,1986,5,14,Efren,Navarro,USA,210,72,L,L,Efren,Navarro,United States,209,72,L,L,Efren,Navarro,,,,,,,
navarya01,64440,106416,1987,10,31,Yamaico,Navarro,D.R.,215,71,R,R,Yamaico,Navarro,Dominican Republic,205,72,R,R,Yamaico,Navarro,D.R,205,72,R,R,Yamaico,Navarro
nealza01,,106750,1988,11,9,Zach,Neal,USA,220,75,R,R,Zach,Neal,United States,209,75,R,R,Zach,Neal,,,,,,,
neeltr01,71299,104328,1965,9,14,Troy,Neel,USA,210,76,L,R,Troy,Neel,United States,209,76,L,R,Troy,Neel,United States,216,75,L,R,Troy,Neel
nelsobr01,,105100,1974,1,27,Bry,Nelson,USA,200,70,B,R,Bry,Nelson,United States,201,70,B,R,Bry,Nelson,,,,,,,
nelsoni01,,73775150,1995,12,5,Nick,Nelson,USA,205,73,R,R,Nick,Nelson,0,203,73,R,R,Nick,Nelson,,,,,,,
nettlji01,,102912,1947,3,2,Jim,Nettles,USA,186,72,L,L,Jim,Nettles,United States,185,72,L,L,Jim,Nettles,,,,,,,
neverdo01,,107020,1993,1,14,Dovydas,Neverauskas,Lithuania,225,75,R,R,Dovydas,Neverauskas,Lithuania,225,75,R,R,Dovydas,Neverauskas,,,,,,,
nevinty01,,53755150,1997,5,29,Tyler,Nevin,USA,225,76,R,R,Tyler,Nevin,0,225,76,R,R,Tyler,Nevin,,,,,,,
newcodo01,,101921,1926,6,14,Don,Newcombe,USA,220,76,L,R,Don,Newcombe,United States,220,76,L,R,Don,Newcombe,,,,,,,
newmaal02,,104886,1969,10,2,Alan,Newman,USA,240,78,L,L,Alan,Newman,United States,240,78,L,L,Alan,Newman,,,,,,,
newsowa01,72654,,1964,7,3,Warren,Newson,USA,190,67,L,L,Warren,Newson,,,,,,,,United States,203,67,L,L,Warren,Newson
nichoro02,,104485,1964,12,29,Rod,Nichols,USA,190,74,R,R,Rod,Nichols,United States,190,74,R,R,Rod,Nichols,,,,,,,
niemabo01,,102032,1927,1,26,Bob,Nieman,USA,195,71,R,R,Bob,Nieman,United States,194,71,R,R,Bob,Nieman,,,,,,,
nieveme01,,104696,1971,12,28,Melvin,Nieves,P.R.,185,74,B,R,Melvin,Nieves,Puerto Rico,185,74,B,R,Melvin,Nieves,,,,,,,
nilssda01,,104778,1969,12,14,Dave,Nilsson,Australia,185,75,L,R,Dave,Nilsson,Australia,185,75,L,R,Dave,Nilsson,,,,,,,
nippedu01,61240,,1981,5,6,Dustin,Nippert,USA,215,79,R,R,Dustin,Nippert,,,,,,,,United States,227,80,R,R,Dustin,Nippert
nishits01,,105171,1984,7,27,Tsuyoshi,Nishioka,Japan,175,73,B,R,Tsuyoshi,Nishioka,Japan,174,73,B,R,Tsuyoshi,Nishioka,,,,,,,
nitkocj01,79859,105452,1973,3,9,C. J.,Nitkowski,USA,185,74,L,L,C. J.,Nitkowski,United States,185,74,L,L,C.J.,Nitkowski,United States,209,75,L,L,C.J.,Nitkowski
noesihe01,66643,,1987,1,26,Hector,Noesi,D.R.,220,76,R,R,Hector,Noesi,,,,,,,,D.R,205,75,R,R,Hector,Noesi
nolinse01,52637,106917,1989,12,26,Sean,Nolin,USA,250,76,L,L,Sean,Nolin,United States,249,76,L,L,Sean,Nolin,United States,249,76,L,L,Sean,Nolin
nomohi01,,103988,1968,8,31,Hideo,Nomo,Japan,210,74,R,R,Hideo,Nomo,Japan,209,74,R,R,Hideo,Nomo,,,,,,,
nomurta01,,104131,1969,1,10,Takahito,Nomura,Japan,175,67,L,L,Takahito,Nomura,Japan,174,67,L,L,Takahito,Nomura,,,,,,,
norbejo01,,106379,1986,12,8,Jordan,Norberto,D.R.,195,72,L,L,Jordan,Norberto,Dominican Republic,194,72,L,L,Jordan,Norberto,,,,,,,
novaiv01,52833,,1987,1,12,Ivan,Nova,D.R.,250,77,R,R,Ivan,Nova,,,,,,,,D.R,225,76,R,R,Ivan,Nova
nunezjo01,71727,104406,1964,1,13,Jose,Nunez,D.R.,175,75,R,R,Jose,Nunez,Dominican Republic,174,75,R,R,Jose,Nunez,D.R,0,0,R,R,Jose,Nunez
nunezre01,,107059,1994,4,4,Renato,Nunez,Venezuela,220,73,R,R,Renato,Nunez,Venezuela,218,73,R,R,Renato,Nunez,,,,,,,
nunnajo01,,104791,1971,11,9,Jon,Nunnally,USA,190,70,L,R,Jon,Nunnally,United States,190,70,L,R,Jon,Nunnally,,,,,,,
nymanch01,,103459,1955,6,6,Chris,Nyman,USA,200,76,R,R,Chris,Nyman,United States,201,76,R,R,Chris,Nyman,,,,,,,
obandsh01,,104683,1970,1,23,Sherman,Obando,Panama,215,76,R,R,Sherman,Obando,Panama,216,76,R,R,Sherman,Obando,,,,,,,
obermwe01,78435,105364,1976,12,22,Wes,Obermueller,USA,195,74,R,R,Wes,Obermueller,United States,194,74,R,R,Wes,Obermueller,United States,198,74,R,R,Wes,Obermueller
ochoaal01,,105087,1972,3,29,Alex,Ochoa,USA,175,72,R,R,Alex,Ochoa,United States,174,72,R,R,Alex,Ochoa,,,,,,,
ogandal01,67748,,1983,10,5,Alexi,Ogando,D.R.,200,76,R,R,Alexi,Ogando,,,,,,,,D.R,201,77,R,R,Alexi,Ogando
oglivbe01,,103689,1949,2,11,Ben,Oglivie,Panama,160,74,L,L,Ben,Oglivie,Panama,161,74,L,L,Ben,Oglivie,,,,,,,
ogradbr01,53712,107057,1992,5,17,Brian,O'Grady,USA,215,74,L,R,Brian,O'Grady,United States,216,74,L,R,Brian,O'Grady,United States,214,74,L,R,Brian,O'Grady
ohkato01,,104313,1976,3,18,Tomo,Ohka,Japan,205,73,B,R,Tomo,Ohka,Japan,201,73,B,R,Tomo,Ohka,,,,,,,
ohlenro01,,106511,1982,8,8,Ross,Ohlendorf,USA,240,76,R,R,Ross,Ohlendorf,United States,238,76,R,R,Ross,Ohlendorf,,,,,,,
ohmeke01,,104786,1971,4,13,Kevin,Ohme,USA,180,73,L,L,Kevin,Ohme,United States,181,73,L,L,Kevin,Ohme,,,,,,,
ohse01,75421,106171,1982,7,15,Seung-Hwan,Oh,South Korea,205,70,R,R,Seung-Hwan,Oh,South Korea,203,70,R,R,Seung-Hwan,Oh,South Korea,205,70,R,R,Seung-Hwan,Oh
ohtansh01,,106055,1994,7,5,Shohei,Ohtani,Japan,210,76,L,R,Shohei,Ohtani,Japan,214,76,L,R,Shohei,Ohtani,,,,,,,
okajihi01,,104393,1975,12,25,Hideki,Okajima,Japan,195,73,L,L,Hideki,Okajima,Japan,205,73,L,L,Hideki,Okajima,,,,,,,
oleartr01,74429,,1969,8,4,Troy,O'Leary,USA,175,72,L,L,Troy,O'Leary,,,,,,,,United States,198,71,L,L,Troy,O'Leary
olivaed02,,43945150,1996,3,6,Edward,Olivares,Venezuela,190,74,R,R,Edward,Olivares,0,194,73,R,R,Edward,Olivares,,,,,,,
ollerad01,55633,,1994,10,17,Adam,Oller,USA,225,76,R,R,Adam,Oller,,,,,,,,United States,225,76,R,R,Adam,Oller
olmosed01,,106664,1990,4,12,Edgar,Olmos,USA,220,76,L,L,Edgar,Olmos,United States,218,76,L,L,Edgar,Olmos,,,,,,,
olsonga01,63230,,1983,10,18,Garrett,Olson,USA,205,73,R,L,Garrett,Olson,,,,,,,,United States,205,73,L,L,Garrett,Olson
omallto01,,104030,1960,12,25,Tom,O'Malley,USA,180,72,L,R,Tom,O'Malley,United States,181,72,L,R,Tom,O'Malley,,,,,,,
ondrulo01,,106265,1985,2,13,Logan,Ondrusek,USA,230,80,R,R,Logan,Ondrusek,United States,229,80,R,R,Logan,Ondrusek,,,,,,,
ontivst01,,103167,1951,10,26,Steve,Ontiveros,USA,185,72,B,R,Steve,Ontiveros,United States,185,72,B,R,Steve,Ontiveros,,,,,,,
ortenfr01,,103119,1951,2,24,Frank,Ortenzio,USA,215,74,R,R,Frank,Ortenzio,United States,216,74,R,R,Frank,Ortenzio,,,,,,,
ortizjo02,,105113,1977,6,13,Jose,Ortiz,D.R.,177,69,R,R,Jose,Ortiz,Dominican Republic,176,70,R,R,Jose,Ortiz,,,,,,,
ortizlu01,,104503,1970,5,25,Luis,Ortiz,D.R.,190,72,R,R,Luis,Ortiz,Dominican Republic,190,72,R,R,Luis,Ortiz,,,,,,,
ortizra01,,105546,1973,5,23,Ramon,Ortiz,D.R.,175,72,R,R,Ramon,Ortiz,Dominican Republic,174,72,R,R,Ramon,Ortiz,,,,,,,
osullse01,67312,,1987,9,1,Sean,O'Sullivan,USA,245,73,R,R,Sean,O'Sullivan,,,,,,,,United States,243,73,R,R,Sean,O'Sullivan
osunajo01,,106994,1992,12,12,Jose,Osuna,Venezuela,235,74,R,R,Jose,Osuna,Venezuela,234,74,R,R,Jose,Osuna,,,,,,,
osunaro01,,107146,1995,2,7,Roberto,Osuna,Mexico,217,74,R,R,Roberto,Osuna,Mexico,229,74,R,R,Roberto,Osuna,,,,,,,
otsukak01,,104513,1972,1,13,Akinori,Otsuka,Japan,200,72,R,R,Akinori,Otsuka,Japan,201,72,R,R,Akinori,Otsuka,,,,,,,
oxsprch01,77199,105368,1977,5,13,Chris,Oxspring,Australia,195,73,L,R,Chris,Oxspring,Australia,194,73,L,R,Chris,Oxspring,Australia,198,72,L,R,Chris,Oxspring
pacioji01,,103769,1960,6,7,Jim,Paciorek,USA,203,75,R,R,Jim,Paciorek,United States,203,75,R,R,Jim,Paciorek,,,,,,,
padilvi01,,106068,1977,9,27,Vicente,Padilla,Nicaragua,230,72,R,R,Vicente,Padilla,Nicaragua,229,73,R,R,Vicente,Padilla,,,,,,,
paglimi01,,104246,1960,3,15,Mike,Pagliarulo,USA,205,73,L,R,Mike,Pagliarulo,United States,205,73,L,R,Mike,Pagliarulo,,,,,,,
paineph01,,101066,1930,6,8,Phil,Paine,USA,180,74,R,R,Phil,Paine,United States,181,74,R,R,Phil,Paine,,,,,,,
palkada01,50469,,1991,10,28,Daniel,Palka,USA,241,74,L,L,Daniel,Palka,,,,,,,,United States,229,74,L,L,Daniel,Palka
palmqed01,,102038,1933,6,10,Ed,Palmquist,USA,195,75,R,R,Ed,Palmquist,United States,194,75,R,R,Ed,Palmquist,,,,,,,
palysst01,,102103,1930,5,1,Stan,Palys,USA,190,74,R,R,Stan,Palys,United States,190,74,R,R,Stan,Palys,,,,,,,
pannoth01,52606,,1994,4,28,Thomas,Pannone,USA,205,73,L,L,Thomas,Pannone,,,,,,,,United States,203,73,L,L,Thomas,Pannone
